,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_clean,date,minutes_after_sunset,minutes_after_rat_arrival
549,2018-04-27 23:01:00,2.0,fast,2018-04-27 23:01:00,2018-04-27 23:12:00,18,0,1,4,2018-04-27 19:18:00,3.732777778,1,fast,2018-04-27,223.0,0.3
550,2018-04-27 23:02:00,31.0,other_bats,2018-04-27 23:01:00,2018-04-27 23:12:00,68,1,0,4,2018-04-27 19:18:00,3.746666667,1,Other,2018-04-27,224.0,1.1333333333333333
551,2018-04-27 23:02:00,1.0,fast,2018-04-27 23:01:00,2018-04-27 23:12:00,79,0,1,4,2018-04-27 19:18:00,3.749722222,1,fast,2018-04-27,224.0,1.3166666666666667
552,2018-04-27 23:03:00,2.0,fast,2018-04-27 23:01:00,2018-04-27 23:12:00,105,0,1,4,2018-04-27 19:18:00,3.756944444,1,fast,2018-04-27,225.0,1.75
553,2018-04-27 23:11:00,5.0,pick_and_others,2018-04-27 23:01:00,2018-04-27 23:12:00,576,1,1,4,2018-04-27 19:18:00,3.887777778,1,Other,2018-04-27,233.0,9.6
554,2018-04-27 23:11:00,13.0,bats,2018-04-27 23:01:00,2018-04-27 23:12:00,592,1,0,4,2018-04-27 19:18:00,3.892222222,1,bat,2018-04-27,233.0,9.866666666666667
555,2018-04-27 23:12:00,15.0,bats,2018-04-27 23:01:00,2018-04-27 23:12:00,623,1,0,4,2018-04-27 19:18:00,3.900833333,1,bat,2018-04-27,234.0,10.383333333333333
556,2018-04-27 23:16:00,1.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,35,0,1,4,2018-04-27 19:18:00,3.97,1,fast,2018-04-27,238.0,0.5833333333333334
557,2018-04-27 23:16:00,3.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,74,0,1,4,2018-04-27 19:18:00,3.980833333,1,fast,2018-04-27,238.0,1.2333333333333334
558,2018-04-27 23:17:00,2.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,120,0,1,4,2018-04-27 19:18:00,3.993611111,1,fast,2018-04-27,239.0,2.0
559,2018-04-27 23:42:00,6.0,pick,2018-04-27 23:41:00,2018-04-27 23:43:00,23,0,1,4,2018-04-27 19:18:00,4.401111111,1,pick,2018-04-27,264.0,0.38333333333333336
560,2018-04-28 00:07:00,11.0,rat_and_pick,2018-04-28 00:04:00,2018-04-28 00:14:00,174,1,1,4,2018-04-27 19:18:00,4.829722222,1,rat_pick,2018-04-28,289.0,2.9
561,2018-04-28 00:10:00,3.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,330,1,0,4,2018-04-27 19:18:00,4.873055556,1,rat,2018-04-28,292.0,5.5
562,2018-04-28 00:10:00,6.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,363,0,1,4,2018-04-27 19:18:00,4.882222222,1,pick,2018-04-28,292.0,6.05
563,2018-04-28 00:10:00,5.0,bat_fight,2018-04-28 00:04:00,2018-04-28 00:14:00,365,1,0,4,2018-04-27 19:18:00,4.882777778,1,bat_fight,2018-04-28,292.0,6.083333333333333
565,2018-04-28 00:11:00,2.0,fast,2018-04-28 00:04:00,2018-04-28 00:14:00,373,0,1,4,2018-04-27 19:18:00,4.885,1,fast,2018-04-28,293.0,6.216666666666667
566,2018-04-28 00:11:00,4.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,401,0,1,4,2018-04-27 19:18:00,4.892777778,1,pick,2018-04-28,293.0,6.683333333333334
567,2018-04-28 00:11:00,1.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,408,1,0,4,2018-04-27 19:18:00,4.894722222,1,rat,2018-04-28,293.0,6.8
568,2018-04-28 00:12:00,7.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,434,1,0,4,2018-04-27 19:18:00,4.901944444,1,rat,2018-04-28,294.0,7.233333333333333
569,2018-04-28 00:12:00,6.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,449,0,1,4,2018-04-27 19:18:00,4.906111111,1,pick,2018-04-28,294.0,7.483333333333333
570,2018-04-28 00:13:00,5.0,pick_and_rat,2018-04-28 00:04:00,2018-04-28 00:14:00,496,1,1,4,2018-04-27 19:18:00,4.919166667,1,Other,2018-04-28,295.0,8.266666666666667
571,2018-04-28 00:13:00,18.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,497,0,1,4,2018-04-27 19:18:00,4.919444444,1,pick,2018-04-28,295.0,8.283333333333333
572,2018-04-28 00:13:00,3.0,fast,2018-04-28 00:04:00,2018-04-28 00:14:00,520,0,1,4,2018-04-27 19:18:00,4.925833333,1,fast,2018-04-28,295.0,8.666666666666666
573,2018-04-28 00:13:00,10.0,bat_and_rat,2018-04-28 00:04:00,2018-04-28 00:14:00,544,1,0,4,2018-04-27 19:18:00,4.9325,1,bat_and_rat,2018-04-28,295.0,9.066666666666666
574,2018-04-28 01:06:00,1.0,fast,2018-04-28 01:06:00,2018-04-28 01:07:00,19,0,1,4,2018-04-27 19:18:00,5.808888889,1,fast,2018-04-28,348.0,0.31666666666666665
575,2018-04-28 01:06:00,0.063724824,fast,2018-04-28 01:06:00,2018-04-28 01:07:00,35,0,1,4,2018-04-27 19:18:00,5.813333333,1,fast,2018-04-28,348.0,0.5833333333333334
576,2018-04-28 01:06:00,5.0,others,2018-04-28 01:06:00,2018-04-28 01:07:00,42,1,0,4,2018-04-27 19:18:00,5.815277778,1,Other,2018-04-28,348.0,0.7
577,2018-04-28 01:07:00,6.0,pick,2018-04-28 01:06:00,2018-04-28 01:07:00,74,0,1,4,2018-04-27 19:18:00,5.824166667,1,pick,2018-04-28,349.0,1.2333333333333334
578,2018-04-28 02:14:00,15.0,others,2018-04-28 02:13:00,2018-04-28 02:14:00,55,1,0,4,2018-04-27 19:18:00,6.935833333,1,Other,2018-04-28,416.0,0.9166666666666666
579,2018-04-28 02:14:00,4.0,pick,2018-04-28 02:13:00,2018-04-28 02:14:00,90,0,1,4,2018-04-27 19:18:00,6.945555556,1,pick,2018-04-28,416.0,1.5
580,2018-04-28 02:22:00,5.0,rat_disappear,2018-04-28 02:21:00,2018-04-28 02:23:00,60,1,0,4,2018-04-27 19:18:00,7.071388889,1,Other,2018-04-28,424.0,1.0
581,2018-04-28 02:22:00,0.026148246,fast,2018-04-28 02:21:00,2018-04-28 02:23:00,90,0,1,4,2018-04-27 19:18:00,7.079722222,1,fast,2018-04-28,424.0,1.5
582,2018-04-28 02:49:00,7.0,pick_and_bat,2018-04-28 02:47:00,2018-04-28 02:51:00,120,1,1,4,2018-04-27 19:18:00,7.528333333,1,pick_bat,2018-04-28,451.0,2.0
583,2018-04-28 02:49:00,7.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,128,0,1,4,2018-04-27 19:18:00,7.530555556,1,pick,2018-04-28,451.0,2.1333333333333333
584,2018-04-28 02:50:00,0.08833199,fast,2018-04-28 02:47:00,2018-04-28 02:51:00,139,0,1,4,2018-04-27 19:18:00,7.533611111,1,fast,2018-04-28,452.0,2.316666666666667
585,2018-04-28 02:50:00,8.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,170,0,1,4,2018-04-27 19:18:00,7.542222222,1,pick,2018-04-28,452.0,2.8333333333333335
586,2018-04-28 02:50:00,28.0,pick_and_others,2018-04-28 02:47:00,2018-04-28 02:51:00,195,1,1,4,2018-04-27 19:18:00,7.549166667,1,Other,2018-04-28,452.0,3.25
587,2018-04-28 02:51:00,6.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,211,0,1,4,2018-04-27 19:18:00,7.553611111,1,pick,2018-04-28,453.0,3.5166666666666666
588,2018-04-28 03:25:00,15.0,rat_and_bat,2018-04-28 03:24:00,2018-04-28 03:25:00,31,1,0,4,2018-04-27 19:18:00,8.1225,1,rat_and_bat,2018-04-28,487.0,0.5166666666666667
589,2018-04-28 03:25:00,2.0,fast,2018-04-28 03:24:00,2018-04-28 03:25:00,45,0,1,4,2018-04-27 19:18:00,8.126388889,1,fast,2018-04-28,487.0,0.75
590,2018-04-28 03:36:00,3.0,fast,2018-04-28 03:33:00,2018-04-28 03:36:00,194,0,1,4,2018-04-27 19:18:00,8.305,1,fast,2018-04-28,498.0,3.2333333333333334
591,2018-04-28 03:51:00,3.0,fast,2018-04-28 03:48:00,2018-04-28 04:09:00,172,0,1,4,2018-04-27 19:18:00,8.554722222,1,fast,2018-04-28,513.0,2.8666666666666667
592,2018-04-28 05:16:00,17.0,rat,2018-04-28 05:14:00,2018-04-28 05:21:00,115,1,0,4,2018-04-27 19:18:00,9.978888889,1,rat,2018-04-28,598.0,1.9166666666666667
593,2018-04-28 05:20:00,1.0,pick,2018-04-28 05:14:00,2018-04-28 05:21:00,370,0,1,4,2018-04-27 19:18:00,10.04972222,1,pick,2018-04-28,602.0,6.166666666666667
594,2018-04-28 05:55:00,3.0,fast,2018-04-28 05:55:00,2018-04-28 06:05:00,56,0,1,4,2018-04-27 19:18:00,10.63222222,1,fast,2018-04-28,637.0,0.9333333333333333
595,2018-04-27 23:10:00,0.032185829,,2018-04-27 23:01:00,2018-04-27 23:12:00,530,0,0,4,2018-04-27 19:18:00,3.875,1,Unknown,2018-04-27,232.0,8.833333333333334
596,2018-04-18 20:42:00,1.0,others,2018-04-18 20:40:00,2018-04-18 20:43:00,159,1,0,4,2018-04-18 19:12:00,1.516388889,1,Other,2018-04-18,90.0,2.65
597,2018-04-18 20:43:00,12.0,others,2018-04-18 20:40:00,2018-04-18 20:43:00,199,1,0,4,2018-04-18 19:12:00,1.5275,1,Other,2018-04-18,91.0,3.316666666666667
598,2018-04-19 00:19:00,7.0,pick,2018-04-19 00:18:00,2018-04-19 00:19:00,59,0,1,4,2018-04-18 19:12:00,5.118888889,1,pick,2018-04-19,307.0,0.9833333333333333
599,2018-04-19 01:15:00,3.0,fast,2018-04-19 01:12:00,2018-04-19 01:18:00,187,0,1,4,2018-04-18 19:12:00,6.058055556,1,fast,2018-04-19,363.0,3.1166666666666667
600,2018-04-19 04:31:00,8.0,rat,2018-04-19 04:28:00,2018-04-19 04:34:00,200,1,0,4,2018-04-18 19:12:00,9.331666667,1,rat,2018-04-19,559.0,3.3333333333333335
601,2018-04-19 04:32:00,1.0,fast,2018-04-19 04:28:00,2018-04-19 04:34:00,210,0,1,4,2018-04-18 19:12:00,9.334444444,1,fast,2018-04-19,560.0,3.5
602,2018-04-19 04:33:00,5.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,274,0,1,4,2018-04-18 19:12:00,9.352222222,1,pick,2018-04-19,561.0,4.566666666666666
603,2018-04-19 04:33:00,14.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,280,0,1,4,2018-04-18 19:12:00,9.353888889,1,pick,2018-04-19,561.0,4.666666666666667
604,2018-04-18 19:01:00,0.084689878,,2018-04-18 19:01:00,2018-04-18 19:01:00,24,0,0,4,2018-04-18 19:12:00,-0.175555556,1,Unknown,2018-04-18,-11.0,0.4
605,2018-04-18 20:59:00,0.093387578,,2018-04-18 20:56:00,2018-04-18 20:59:00,200,0,0,4,2018-04-18 19:12:00,1.792222222,1,Unknown,2018-04-18,107.0,3.3333333333333335
606,2018-04-18 20:41:00,0.029003504,,2018-04-18 20:40:00,2018-04-18 20:43:00,71,0,0,4,2018-04-18 19:12:00,1.491944444,1,Unknown,2018-04-18,89.0,1.1833333333333333
607,2018-04-15 21:28:00,9.0,,2018-04-15 21:24:00,2018-04-15 21:29:00,188,0,0,4,2018-04-15 19:10:00,2.300555556,1,Unknown,2018-04-15,138.0,3.1333333333333333
608,2018-04-15 21:28:00,1.0,,2018-04-15 21:24:00,2018-04-15 21:29:00,238,0,0,4,2018-04-15 19:10:00,2.314444444,1,Unknown,2018-04-15,138.0,3.966666666666667
609,2018-04-30 21:15:00,2.0,rat,2018-04-30 21:14:00,2018-04-30 21:16:00,38,1,0,4,2018-04-30 19:20:00,1.926388889,1,rat,2018-04-30,115.0,0.6333333333333333
610,2018-04-30 21:16:00,2.0,bats,2018-04-30 21:14:00,2018-04-30 21:16:00,109,1,0,4,2018-04-30 19:20:00,1.946111111,1,bat,2018-04-30,116.0,1.8166666666666667
611,2018-04-30 21:33:00,50.0,bat_and_pick,2018-04-30 21:28:00,2018-04-30 21:33:00,299,1,1,4,2018-04-30 19:20:00,2.227222222,1,bat_and_pick,2018-04-30,133.0,4.983333333333333
612,2018-04-30 22:09:00,148.50000000000136,all_pick,2018-04-30 22:08:00,2018-04-30 22:15:00,63,1,1,4,2018-04-30 19:20:00,2.8325,1,Other,2018-04-30,169.0,1.05
613,2018-04-30 22:11:00,6.0,bat_fight,2018-04-30 22:08:00,2018-04-30 22:15:00,139,1,0,4,2018-04-30 19:20:00,2.853611111,1,bat_fight,2018-04-30,171.0,2.316666666666667
614,2018-04-30 22:12:00,11.0,pick,2018-04-30 22:08:00,2018-04-30 22:15:00,228,0,1,4,2018-04-30 19:20:00,2.878333333,1,pick,2018-04-30,172.0,3.8
615,2018-04-30 22:15:00,13.0,bat,2018-04-30 22:08:00,2018-04-30 22:15:00,407,1,0,4,2018-04-30 19:20:00,2.928055556,1,bat,2018-04-30,175.0,6.783333333333333
616,2018-04-30 22:40:00,32.0,rat,2018-04-30 22:34:00,2018-04-30 22:40:00,359,1,0,4,2018-04-30 19:20:00,3.343333333,1,rat,2018-04-30,200.0,5.983333333333333
617,2018-04-30 23:07:00,36.0,pick,2018-04-30 23:07:00,2018-04-30 23:11:00,0,0,1,4,2018-04-30 19:20:00,3.786944444,1,pick,2018-04-30,227.0,0.0
618,2018-04-30 23:29:00,148.50000000000136,eating_bat_rat_pick,2018-04-30 23:19:00,2018-04-30 23:32:00,609,1,1,4,2018-04-30 19:20:00,4.1525,1,Other,2018-04-30,249.0,10.15
619,2018-04-30 23:29:00,4.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,616,1,0,4,2018-04-30 19:20:00,4.154444444,1,bat_fight,2018-04-30,249.0,10.266666666666667
620,2018-04-30 23:29:00,9.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,655,1,0,4,2018-04-30 19:20:00,4.165277778,1,bat_fight,2018-04-30,249.0,10.916666666666666
621,2018-04-30 23:30:00,12.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,673,1,0,4,2018-04-30 19:20:00,4.170277778,1,bat_fight,2018-04-30,250.0,11.216666666666667
622,2018-04-30 23:30:00,11.0,bat_pick,2018-04-30 23:19:00,2018-04-30 23:32:00,685,1,1,4,2018-04-30 19:20:00,4.173611111,1,Other,2018-04-30,250.0,11.416666666666666
623,2018-04-30 23:31:00,2.0,fast,2018-04-30 23:19:00,2018-04-30 23:32:00,773,0,1,4,2018-04-30 19:20:00,4.198055556,1,fast,2018-04-30,251.0,12.883333333333333
624,2018-04-09 22:12:00,0.052214843,,2018-04-09 22:10:00,2018-04-09 22:12:00,139,0,0,4,2018-04-09 19:05:00,3.127777778,1,Unknown,2018-04-09,187.0,2.316666666666667
625,2018-04-09 22:12:00,1.0,,2018-04-09 22:10:00,2018-04-09 22:12:00,129,0,0,4,2018-04-09 19:05:00,3.125,1,Unknown,2018-04-09,187.0,2.15
626,2018-04-22 19:38:00,5.0,bat,2018-04-22 19:38:00,2018-04-22 19:42:00,9,1,0,4,2018-04-22 19:14:00,0.4025,1,bat,2018-04-22,24.0,0.15
627,2018-04-22 19:41:00,2.0,fast,2018-04-22 19:38:00,2018-04-22 19:42:00,203,0,1,4,2018-04-22 19:14:00,0.456388889,1,fast,2018-04-22,27.0,3.3833333333333333
628,2018-04-23 00:11:00,7.0,pick,2018-04-23 00:08:00,2018-04-23 00:12:00,161,0,1,4,2018-04-22 19:14:00,4.955,1,pick,2018-04-23,297.0,2.683333333333333
629,2018-04-23 00:12:00,2.0,pick,2018-04-23 00:08:00,2018-04-23 00:12:00,238,0,1,4,2018-04-22 19:14:00,4.976388889,1,pick,2018-04-23,298.0,3.966666666666667
630,2018-04-23 00:46:00,5.0,fast,2018-04-23 00:45:00,2018-04-23 00:50:00,64,0,1,4,2018-04-22 19:14:00,5.536388889,1,fast,2018-04-23,332.0,1.0666666666666667
631,2018-04-23 00:48:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,174,0,1,4,2018-04-22 19:14:00,5.566944444,1,pick,2018-04-23,334.0,2.9
632,2018-04-23 00:49:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,263,0,1,4,2018-04-22 19:14:00,5.591666667,1,pick,2018-04-23,335.0,4.383333333333334
633,2018-04-23 00:49:00,16.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,276,0,1,4,2018-04-22 19:14:00,5.595277778,1,pick,2018-04-23,335.0,4.6
634,2018-04-23 01:08:00,1.0,fast,2018-04-23 01:07:00,2018-04-23 01:10:00,105,0,1,4,2018-04-22 19:14:00,5.916111111,1,fast,2018-04-23,354.0,1.75
635,2018-04-23 01:10:00,2.0,fast,2018-04-23 01:07:00,2018-04-23 01:10:00,183,0,1,4,2018-04-22 19:14:00,5.937777778,1,fast,2018-04-23,356.0,3.05
636,2018-04-23 01:41:00,3.0,pick,2018-04-23 01:41:00,2018-04-23 01:44:00,1,0,1,4,2018-04-22 19:14:00,6.456111111,1,pick,2018-04-23,387.0,0.016666666666666666
637,2018-04-23 00:47:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,161,0,1,4,2018-04-22 19:14:00,5.563333333,1,pick,2018-04-23,333.0,2.683333333333333
638,2018-04-25 19:25:00,30.0,pick_and_rat,2018-04-25 19:24:00,2018-04-25 19:32:00,57,1,1,4,2018-04-25 19:17:00,0.138611111,1,Other,2018-04-25,8.0,0.95
639,2018-04-25 19:31:00,28.0,pick,2018-04-25 19:24:00,2018-04-25 19:32:00,433,0,1,4,2018-04-25 19:17:00,0.243055556,1,pick,2018-04-25,14.0,7.216666666666667
640,2018-04-23 19:51:00,2.0,fast_and_pick,2018-04-23 19:51:00,2018-04-23 19:51:00,5,0,1,4,2018-04-23 19:15:00,0.605555556,1,Other,2018-04-23,36.0,0.08333333333333333
641,2018-04-24 03:57:00,27.0,other directions,2018-04-24 03:51:00,2018-04-24 03:57:00,389,1,0,4,2018-04-23 19:15:00,8.714444444,1,Other,2018-04-24,522.0,6.483333333333333
642,2018-04-24 05:16:00,5.0,,2018-04-24 05:14:00,2018-04-24 05:19:00,72,0,0,4,2018-04-23 19:15:00,10.01916667,1,Unknown,2018-04-24,601.0,1.2
643,2018-04-20 19:22:00,1.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,254,0,1,4,2018-04-20 19:13:00,0.164722222,1,fast,2018-04-20,9.0,4.233333333333333
644,2018-04-20 19:25:00,5.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,383,0,1,4,2018-04-20 19:13:00,0.200555556,1,fast,2018-04-20,12.0,6.383333333333334
645,2018-04-20 19:25:00,0.039481249,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,440,0,1,4,2018-04-20 19:13:00,0.216388889,1,fast,2018-04-20,12.0,7.333333333333333
646,2018-04-20 21:06:00,118.0,rat_and_pick,2018-04-20 21:05:00,2018-04-20 21:11:00,73,1,1,4,2018-04-20 19:13:00,1.891666667,1,rat_pick,2018-04-20,113.0,1.2166666666666666
647,2018-04-20 21:11:00,37.0,rat,2018-04-20 21:05:00,2018-04-20 21:11:00,375,1,0,4,2018-04-20 19:13:00,1.975555556,1,rat,2018-04-20,118.0,6.25
648,2018-04-20 21:21:00,109.0,rat,2018-04-20 21:20:00,2018-04-20 21:34:00,90,1,0,4,2018-04-20 19:13:00,2.141944444,1,rat,2018-04-20,128.0,1.5
649,2018-04-20 21:22:00,2.0,fast,2018-04-20 21:20:00,2018-04-20 21:34:00,139,0,1,4,2018-04-20 19:13:00,2.155555556,1,fast,2018-04-20,129.0,2.316666666666667
650,2018-04-20 21:24:00,25.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,250,0,1,4,2018-04-20 19:13:00,2.186388889,1,pick,2018-04-20,131.0,4.166666666666667
651,2018-04-20 21:27:00,37.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,477,0,1,4,2018-04-20 19:13:00,2.249444444,1,pick,2018-04-20,134.0,7.95
652,2018-04-20 21:59:00,2.0,pick,2018-04-20 21:59:00,2018-04-20 21:59:00,12,0,1,4,2018-04-20 19:13:00,2.772222222,1,pick,2018-04-20,166.0,0.2
653,2018-04-21 00:49:00,1.0,pick,2018-04-21 00:49:00,2018-04-21 00:55:00,0,0,1,4,2018-04-20 19:13:00,5.601666667,1,pick,2018-04-21,336.0,0.0
654,2018-04-21 00:50:00,28.0,bat_and_rat,2018-04-21 00:49:00,2018-04-21 00:55:00,107,1,0,4,2018-04-20 19:13:00,5.631388889,1,bat_and_rat,2018-04-21,337.0,1.7833333333333334
655,2018-04-21 00:54:00,2.0,bat_fight,2018-04-21 00:49:00,2018-04-21 00:55:00,349,1,0,4,2018-04-20 19:13:00,5.698611111,1,bat_fight,2018-04-21,341.0,5.816666666666666
656,2018-04-21 00:55:00,0.071239584,fast,2018-04-21 00:49:00,2018-04-21 00:55:00,383,0,1,4,2018-04-20 19:13:00,5.708055556,1,fast,2018-04-21,342.0,6.383333333333334
657,2018-04-21 01:44:00,11.0,rat,2018-04-21 01:43:00,2018-04-21 01:45:00,25,1,0,4,2018-04-20 19:13:00,6.516666667,1,rat,2018-04-21,391.0,0.4166666666666667
658,2018-04-21 02:08:00,5.0,bats,2018-04-21 02:06:00,2018-04-21 02:18:00,121,1,0,4,2018-04-20 19:13:00,6.933055556,1,bat,2018-04-21,415.0,2.0166666666666666
659,2018-04-21 02:09:00,0.033235649,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,150,0,1,4,2018-04-20 19:13:00,6.941111111,1,fast,2018-04-21,416.0,2.5
660,2018-04-21 02:09:00,3.0,pick,2018-04-21 02:06:00,2018-04-21 02:18:00,172,0,1,4,2018-04-20 19:13:00,6.947222222,1,pick,2018-04-21,416.0,2.8666666666666667
661,2018-04-21 02:14:00,15.0,rat,2018-04-21 02:06:00,2018-04-21 02:18:00,460,1,0,4,2018-04-20 19:13:00,7.027222222,1,rat,2018-04-21,421.0,7.666666666666667
662,2018-04-21 02:15:00,1.0,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,482,0,1,4,2018-04-20 19:13:00,7.033333333,1,fast,2018-04-21,422.0,8.033333333333333
663,2018-04-21 02:16:00,1.0,rat,2018-04-21 02:06:00,2018-04-21 02:18:00,580,1,0,4,2018-04-20 19:13:00,7.060555556,1,rat,2018-04-21,423.0,9.666666666666666
664,2018-04-21 02:16:00,17.0,rat,2018-04-21 02:06:00,2018-04-21 02:18:00,587,1,0,4,2018-04-20 19:13:00,7.0625,1,rat,2018-04-21,423.0,9.783333333333333
665,2018-04-21 02:17:00,0.0502264,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,603,0,1,4,2018-04-20 19:13:00,7.066944444,1,fast,2018-04-21,424.0,10.05
666,2018-04-21 02:17:00,4.0,bat_fight,2018-04-21 02:06:00,2018-04-21 02:18:00,619,1,0,4,2018-04-20 19:13:00,7.071388889,1,bat_fight,2018-04-21,424.0,10.316666666666666
667,2018-04-21 02:17:00,1.0,fight,2018-04-21 02:06:00,2018-04-21 02:18:00,621,0,0,4,2018-04-20 19:13:00,7.071944444,1,Other,2018-04-21,424.0,10.35
668,2018-04-21 02:17:00,0.057320093,no_food,2018-04-21 02:06:00,2018-04-21 02:18:00,629,0,0,4,2018-04-20 19:13:00,7.074166667,1,Other,2018-04-21,424.0,10.483333333333333
669,2018-04-21 02:17:00,2.0,bat,2018-04-21 02:06:00,2018-04-21 02:18:00,628,1,0,4,2018-04-20 19:13:00,7.073888889,1,bat,2018-04-21,424.0,10.466666666666667
670,2018-04-21 02:17:00,2.0,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,638,0,1,4,2018-04-20 19:13:00,7.076666667,1,fast,2018-04-21,424.0,10.633333333333333
671,2018-04-21 03:26:00,1.0,fast,2018-04-21 03:21:00,2018-04-21 03:26:00,261,0,1,4,2018-04-20 19:13:00,8.218611111,1,fast,2018-04-21,493.0,4.35
672,2018-04-21 03:26:00,6.0,rat,2018-04-21 03:21:00,2018-04-21 03:26:00,279,1,0,4,2018-04-20 19:13:00,8.223611111,1,rat,2018-04-21,493.0,4.65
673,2018-04-21 05:54:00,4.0,fast,2018-04-21 05:50:00,2018-04-21 06:09:00,285,0,1,4,2018-04-20 19:13:00,10.69888889,1,fast,2018-04-21,641.0,4.75
674,2018-04-21 00:54:00,17.0,pick,2018-04-21 00:49:00,2018-04-21 00:55:00,336,0,1,4,2018-04-20 19:13:00,5.695,1,pick,2018-04-21,341.0,5.6
675,2018-05-31 23:34:00,41.0,,2018-05-31 23:31:00,2018-05-31 23:34:00,133,0,0,5,2018-05-31 19:41:00,3.885833333,1,Unknown,2018-05-31,233.0,2.216666666666667
676,2018-05-06 23:55:00,4.0,rat,2018-05-06 23:44:00,2018-05-06 23:55:00,629,1,0,5,2018-05-06 19:24:00,4.518888889,1,rat,2018-05-06,271.0,10.483333333333333
677,2018-05-07 02:28:00,5.0,"243.6,235.6,432.2,329.8; 559.0,244.0,622.0,395.0",2018-05-07 02:27:00,2018-05-07 02:39:00,45,0,0,5,2018-05-06 19:24:00,7.067777778,1,Other,2018-05-07,424.0,0.75
678,2018-05-07 03:16:00,10.0,bat_fight,2018-05-07 03:12:00,2018-05-07 03:16:00,234,1,0,5,2018-05-06 19:24:00,7.870833333,1,bat_fight,2018-05-07,472.0,3.9
679,2018-05-07 03:45:00,23.0,rat,2018-05-07 03:38:00,2018-05-07 03:54:00,423,1,0,5,2018-05-06 19:24:00,8.3525,1,rat,2018-05-07,501.0,7.05
680,2018-05-07 04:28:00,2.0,rat,2018-05-07 04:25:00,2018-05-07 04:36:00,158,1,0,5,2018-05-06 19:24:00,9.072777778,1,rat,2018-05-07,544.0,2.6333333333333333
681,2018-05-07 04:29:00,5.0,other_bats,2018-05-07 04:25:00,2018-05-07 04:36:00,203,1,0,5,2018-05-06 19:24:00,9.085277778,1,Other,2018-05-07,545.0,3.3833333333333333
682,2018-05-07 04:44:00,42.0,rat,2018-05-07 04:43:00,2018-05-07 04:46:00,108,1,0,5,2018-05-06 19:24:00,9.3475,1,rat,2018-05-07,560.0,1.8
683,2018-05-07 05:32:00,10.0,pick,2018-05-07 05:30:00,2018-05-07 05:42:00,149,0,1,5,2018-05-06 19:24:00,10.14583333,1,pick,2018-05-07,608.0,2.4833333333333334
684,2018-05-07 05:33:00,2.0,rat,2018-05-07 05:30:00,2018-05-07 05:42:00,187,1,0,5,2018-05-06 19:24:00,10.15638889,1,rat,2018-05-07,609.0,3.1166666666666667
685,2018-05-07 03:16:00,30.0,bat_fight_rat,2018-05-07 03:12:00,2018-05-07 03:16:00,221,1,0,5,2018-05-06 19:24:00,7.867222222,1,Other,2018-05-07,472.0,3.683333333333333
686,2018-05-07 04:29:00,50.0,rat_pick,2018-05-07 04:25:00,2018-05-07 04:36:00,252,1,1,5,2018-05-06 19:24:00,9.098888889,1,rat_pick,2018-05-07,545.0,4.2
687,2018-05-09 01:39:00,31.0,pick,2018-05-09 01:35:00,2018-05-09 01:39:00,230,0,1,5,2018-05-08 19:26:00,6.223055556,1,pick,2018-05-09,373.0,3.8333333333333335
688,2018-05-09 02:33:00,3.0,bat_rat,2018-05-09 02:33:00,2018-05-09 02:39:00,10,1,0,5,2018-05-08 19:26:00,7.122777778,1,Other,2018-05-09,427.0,0.16666666666666666
