,Unnamed: 0,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time,month_df2,hours_after_sunset_df2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_pressure_q,log_bltf,period_id
555,555,2018-04-27 23:12:00,15.0,bat,2018-04-27 23:01:00,2018-04-27 23:12:00,623,1,0,4,2018-04-27 19:18:00,3.900833333,1,2018-04-27 23:00:00,4,4.0,54,3.0,1.533333333,1,Q2,2.772588722239781,1524870000
556,556,2018-04-27 23:16:00,1.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,35,0,1,4,2018-04-27 19:18:00,3.97,1,2018-04-27 23:00:00,4,4.0,54,3.0,1.533333333,1,Q2,0.6931471805599453,1524870000
557,557,2018-04-27 23:16:00,3.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,74,0,1,4,2018-04-27 19:18:00,3.980833333,1,2018-04-27 23:00:00,4,4.0,54,3.0,1.533333333,1,Q2,1.3862943611198906,1524870000
558,558,2018-04-27 23:17:00,2.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,120,0,1,4,2018-04-27 19:18:00,3.993611111,1,2018-04-27 23:00:00,4,4.0,54,3.0,1.533333333,1,Q2,1.0986122886681098,1524870000
559,559,2018-04-27 23:42:00,6.0,pick,2018-04-27 23:41:00,2018-04-27 23:43:00,23,0,1,4,2018-04-27 19:18:00,4.401111111,1,2018-04-27 23:30:00,4,4.5,66,3.0,9.316666667,1,Q3,1.9459101490553132,1524871800
560,560,2018-04-28 00:07:00,11.0,rat_pick,2018-04-28 00:04:00,2018-04-28 00:14:00,174,1,1,4,2018-04-27 19:18:00,4.829722222,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,2.4849066497880004,1524873600
561,561,2018-04-28 00:10:00,3.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,330,1,0,4,2018-04-27 19:18:00,4.873055556,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.3862943611198906,1524873600
562,562,2018-04-28 00:10:00,6.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,363,0,1,4,2018-04-27 19:18:00,4.882222222,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.9459101490553132,1524873600
563,563,2018-04-28 00:10:00,5.0,bat_fight,2018-04-28 00:04:00,2018-04-28 00:14:00,365,1,0,4,2018-04-27 19:18:00,4.882777778,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.791759469228055,1524873600
564,565,2018-04-28 00:11:00,2.0,fast,2018-04-28 00:04:00,2018-04-28 00:14:00,373,0,1,4,2018-04-27 19:18:00,4.885,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.0986122886681098,1524873600
565,566,2018-04-28 00:11:00,4.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,401,0,1,4,2018-04-27 19:18:00,4.892777778,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.6094379124341003,1524873600
566,567,2018-04-28 00:11:00,1.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,408,1,0,4,2018-04-27 19:18:00,4.894722222,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,0.6931471805599453,1524873600
567,568,2018-04-28 00:12:00,7.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,434,1,0,4,2018-04-27 19:18:00,4.901944444,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,2.0794415416798357,1524873600
568,569,2018-04-28 00:12:00,6.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,449,0,1,4,2018-04-27 19:18:00,4.906111111,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.9459101490553132,1524873600
569,570,2018-04-28 00:13:00,5.0,Other,2018-04-28 00:04:00,2018-04-28 00:14:00,496,1,1,4,2018-04-27 19:18:00,4.919166667,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.791759469228055,1524873600
570,571,2018-04-28 00:13:00,18.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,497,0,1,4,2018-04-27 19:18:00,4.919444444,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,2.9444389791664403,1524873600
571,572,2018-04-28 00:13:00,3.0,fast,2018-04-28 00:04:00,2018-04-28 00:14:00,520,0,1,4,2018-04-27 19:18:00,4.925833333,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,1.3862943611198906,1524873600
572,573,2018-04-28 00:13:00,10.0,bat_and_rat,2018-04-28 00:04:00,2018-04-28 00:14:00,544,1,0,4,2018-04-27 19:18:00,4.9325,1,2018-04-28 00:00:00,4,5.0,56,3.0,7.65,4,Q3,2.3978952727983707,1524873600
573,574,2018-04-28 01:06:00,1.0,fast,2018-04-28 01:06:00,2018-04-28 01:07:00,19,0,1,4,2018-04-27 19:18:00,5.808888889,1,2018-04-28 01:00:00,4,6.0,71,3.0,0.533333333,1,Q1,0.6931471805599453,1524877200
574,575,2018-04-28 01:06:00,0.063724824,fast,2018-04-28 01:06:00,2018-04-28 01:07:00,35,0,1,4,2018-04-27 19:18:00,5.813333333,1,2018-04-28 01:00:00,4,6.0,71,3.0,0.533333333,1,Q1,0.061776733410332754,1524877200
575,576,2018-04-28 01:06:00,5.0,Other,2018-04-28 01:06:00,2018-04-28 01:07:00,42,1,0,4,2018-04-27 19:18:00,5.815277778,1,2018-04-28 01:00:00,4,6.0,71,3.0,0.533333333,1,Q1,1.791759469228055,1524877200
576,577,2018-04-28 01:07:00,6.0,pick,2018-04-28 01:06:00,2018-04-28 01:07:00,74,0,1,4,2018-04-27 19:18:00,5.824166667,1,2018-04-28 01:00:00,4,6.0,71,3.0,0.533333333,1,Q1,1.9459101490553132,1524877200
577,578,2018-04-28 02:14:00,15.0,Other,2018-04-28 02:13:00,2018-04-28 02:14:00,55,1,0,4,2018-04-27 19:18:00,6.935833333,1,2018-04-28 02:00:00,4,7.0,51,3.0,2.466666667,3,Q2,2.772588722239781,1524880800
578,579,2018-04-28 02:14:00,4.0,pick,2018-04-28 02:13:00,2018-04-28 02:14:00,90,0,1,4,2018-04-27 19:18:00,6.945555556,1,2018-04-28 02:00:00,4,7.0,51,3.0,2.466666667,3,Q2,1.6094379124341003,1524880800
579,580,2018-04-28 02:22:00,5.0,Other,2018-04-28 02:21:00,2018-04-28 02:23:00,60,1,0,4,2018-04-27 19:18:00,7.071388889,1,2018-04-28 02:00:00,4,7.0,51,3.0,2.466666667,3,Q2,1.791759469228055,1524880800
580,581,2018-04-28 02:22:00,0.026148246,fast,2018-04-28 02:21:00,2018-04-28 02:23:00,90,0,1,4,2018-04-27 19:18:00,7.079722222,1,2018-04-28 02:00:00,4,7.0,51,3.0,2.466666667,3,Q2,0.02581222558975979,1524880800
581,582,2018-04-28 02:49:00,7.0,pick_bat,2018-04-28 02:47:00,2018-04-28 02:51:00,120,1,1,4,2018-04-27 19:18:00,7.528333333,1,2018-04-28 02:30:00,4,7.5,47,2.935104364,4.4,2,Q2,2.0794415416798357,1524882600
582,583,2018-04-28 02:49:00,7.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,128,0,1,4,2018-04-27 19:18:00,7.530555556,1,2018-04-28 02:30:00,4,7.5,47,2.935104364,4.4,2,Q2,2.0794415416798357,1524882600
583,584,2018-04-28 02:50:00,0.08833199,fast,2018-04-28 02:47:00,2018-04-28 02:51:00,139,0,1,4,2018-04-27 19:18:00,7.533611111,1,2018-04-28 02:30:00,4,7.5,47,2.935104364,4.4,2,Q2,0.08464623975630702,1524882600
584,585,2018-04-28 02:50:00,8.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,170,0,1,4,2018-04-27 19:18:00,7.542222222,1,2018-04-28 02:30:00,4,7.5,47,2.935104364,4.4,2,Q2,2.1972245773362196,1524882600
585,586,2018-04-28 02:50:00,28.0,Other,2018-04-28 02:47:00,2018-04-28 02:51:00,195,1,1,4,2018-04-27 19:18:00,7.549166667,1,2018-04-28 02:30:00,4,7.5,47,2.935104364,4.4,2,Q2,3.367295829986474,1524882600
586,587,2018-04-28 02:51:00,6.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,211,0,1,4,2018-04-27 19:18:00,7.553611111,1,2018-04-28 02:30:00,4,7.5,47,2.935104364,4.4,2,Q2,1.9459101490553132,1524882600
587,588,2018-04-28 03:25:00,15.0,rat_and_bat,2018-04-28 03:24:00,2018-04-28 03:25:00,31,1,0,4,2018-04-27 19:18:00,8.1225,1,2018-04-28 03:00:00,4,8.0,30,2.611764706,4.233333333,3,Q2,2.772588722239781,1524884400
588,589,2018-04-28 03:25:00,2.0,fast,2018-04-28 03:24:00,2018-04-28 03:25:00,45,0,1,4,2018-04-27 19:18:00,8.126388889,1,2018-04-28 03:00:00,4,8.0,30,2.611764706,4.233333333,3,Q2,1.0986122886681098,1524884400
589,590,2018-04-28 03:36:00,3.0,fast,2018-04-28 03:33:00,2018-04-28 03:36:00,194,0,1,4,2018-04-27 19:18:00,8.305,1,2018-04-28 03:30:00,4,8.5,6,2.258823529,11.089999999999986,2,Q4,1.3862943611198906,1524886200
590,591,2018-04-28 03:51:00,3.0,fast,2018-04-28 03:48:00,2018-04-28 04:09:00,172,0,1,4,2018-04-27 19:18:00,8.554722222,1,2018-04-28 03:30:00,4,8.5,6,2.258823529,11.089999999999986,2,Q4,1.3862943611198906,1524886200
591,592,2018-04-28 05:16:00,17.0,rat,2018-04-28 05:14:00,2018-04-28 05:21:00,115,1,0,4,2018-04-27 19:18:00,9.978888889,1,2018-04-28 05:00:00,4,10.0,10,2.0,6.383333333,4,Q3,2.8903717578961645,1524891600
592,593,2018-04-28 05:20:00,1.0,pick,2018-04-28 05:14:00,2018-04-28 05:21:00,370,0,1,4,2018-04-27 19:18:00,10.04972222,1,2018-04-28 05:00:00,4,10.0,10,2.0,6.383333333,4,Q3,0.6931471805599453,1524891600
593,594,2018-04-28 05:55:00,3.0,fast,2018-04-28 05:55:00,2018-04-28 06:05:00,56,0,1,4,2018-04-27 19:18:00,10.63222222,1,2018-04-28 05:30:00,4,10.5,10,2.0,11.089999999999986,2,Q4,1.3862943611198906,1524893400
594,595,2018-04-27 23:10:00,0.032185829,Unknown,2018-04-27 23:01:00,2018-04-27 23:12:00,530,0,0,4,2018-04-27 19:18:00,3.875,1,2018-04-27 23:00:00,4,4.0,54,3.0,1.533333333,1,Q2,0.03167871770974489,1524870000
595,596,2018-04-18 20:42:00,1.0,Other,2018-04-18 20:40:00,2018-04-18 20:43:00,159,1,0,4,2018-04-18 19:12:00,1.516388889,1,2018-04-18 20:30:00,4,1.5,21,3.091935484,5.55,7,Q3,0.6931471805599453,1524083400
596,597,2018-04-18 20:43:00,12.0,Other,2018-04-18 20:40:00,2018-04-18 20:43:00,199,1,0,4,2018-04-18 19:12:00,1.5275,1,2018-04-18 20:30:00,4,1.5,21,3.091935484,5.55,7,Q3,2.5649493574615367,1524083400
597,598,2018-04-19 00:19:00,7.0,pick,2018-04-19 00:18:00,2018-04-19 00:19:00,59,0,1,4,2018-04-18 19:12:00,5.118888889,1,2018-04-19 00:00:00,4,5.0,46,3.589285714,1.05,1,Q2,2.0794415416798357,1524096000
598,599,2018-04-19 01:15:00,3.0,fast,2018-04-19 01:12:00,2018-04-19 01:18:00,187,0,1,4,2018-04-18 19:12:00,6.058055556,1,2018-04-19 01:00:00,4,6.0,42,2.55,6.25,1,Q3,1.3862943611198906,1524099600
599,600,2018-04-19 04:31:00,8.0,rat,2018-04-19 04:28:00,2018-04-19 04:34:00,200,1,0,4,2018-04-18 19:12:00,9.331666667,1,2018-04-19 04:30:00,4,9.5,13,2.0,2.833333333,1,Q2,2.1972245773362196,1524112200
600,601,2018-04-19 04:32:00,1.0,fast,2018-04-19 04:28:00,2018-04-19 04:34:00,210,0,1,4,2018-04-18 19:12:00,9.334444444,1,2018-04-19 04:30:00,4,9.5,13,2.0,2.833333333,1,Q2,0.6931471805599453,1524112200
601,602,2018-04-19 04:33:00,5.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,274,0,1,4,2018-04-18 19:12:00,9.352222222,1,2018-04-19 04:30:00,4,9.5,13,2.0,2.833333333,1,Q2,1.791759469228055,1524112200
602,603,2018-04-19 04:33:00,14.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,280,0,1,4,2018-04-18 19:12:00,9.353888889,1,2018-04-19 04:30:00,4,9.5,13,2.0,2.833333333,1,Q2,2.70805020110221,1524112200
603,604,2018-04-18 19:01:00,0.084689878,Unknown,2018-04-18 19:01:00,2018-04-18 19:01:00,24,0,0,4,2018-04-18 19:12:00,-0.175555556,1,2018-04-18 19:00:00,4,0.0,33,4.0,0.0,0,Q1,0.08129411940806763,1524078000
604,605,2018-04-18 20:59:00,0.093387578,Unknown,2018-04-18 20:56:00,2018-04-18 20:59:00,200,0,0,4,2018-04-18 19:12:00,1.792222222,1,2018-04-18 20:30:00,4,1.5,21,3.091935484,5.55,7,Q3,0.08928074652159791,1524083400
605,606,2018-04-18 20:41:00,0.029003504,Unknown,2018-04-18 20:40:00,2018-04-18 20:43:00,71,0,0,4,2018-04-18 19:12:00,1.491944444,1,2018-04-18 20:30:00,4,1.5,21,3.091935484,5.55,7,Q3,0.02859086209392812,1524083400
606,607,2018-04-15 21:28:00,9.0,Unknown,2018-04-15 21:24:00,2018-04-15 21:29:00,188,0,0,4,2018-04-15 19:10:00,2.300555556,1,2018-04-15 21:00:00,4,2.0,36,3.590163934,11.089999999999986,4,Q4,2.302585092994046,1523826000
607,608,2018-04-15 21:28:00,1.0,Unknown,2018-04-15 21:24:00,2018-04-15 21:29:00,238,0,0,4,2018-04-15 19:10:00,2.314444444,1,2018-04-15 21:00:00,4,2.0,36,3.590163934,11.089999999999986,4,Q4,0.6931471805599453,1523826000
608,609,2018-04-30 21:15:00,2.0,rat,2018-04-30 21:14:00,2018-04-30 21:16:00,38,1,0,4,2018-04-30 19:20:00,1.926388889,1,2018-04-30 21:00:00,4,2.0,29,3.0,3.55,2,Q2,1.0986122886681098,1525122000
609,610,2018-04-30 21:16:00,2.0,bat,2018-04-30 21:14:00,2018-04-30 21:16:00,109,1,0,4,2018-04-30 19:20:00,1.946111111,1,2018-04-30 21:00:00,4,2.0,29,3.0,3.55,2,Q2,1.0986122886681098,1525122000
610,611,2018-04-30 21:33:00,50.0,bat_and_pick,2018-04-30 21:28:00,2018-04-30 21:33:00,299,1,1,4,2018-04-30 19:20:00,2.227222222,1,2018-04-30 21:30:00,4,2.5,23,3.0,8.416666667,2,Q3,3.9318256327243257,1525123800
611,612,2018-04-30 22:09:00,148.50000000000136,Other,2018-04-30 22:08:00,2018-04-30 22:15:00,63,1,1,4,2018-04-30 19:20:00,2.8325,1,2018-04-30 22:00:00,4,3.0,13,3.0,6.066666667,1,Q3,5.00729639283075,1525125600
612,613,2018-04-30 22:11:00,6.0,bat_fight,2018-04-30 22:08:00,2018-04-30 22:15:00,139,1,0,4,2018-04-30 19:20:00,2.853611111,1,2018-04-30 22:00:00,4,3.0,13,3.0,6.066666667,1,Q3,1.9459101490553132,1525125600
613,614,2018-04-30 22:12:00,11.0,pick,2018-04-30 22:08:00,2018-04-30 22:15:00,228,0,1,4,2018-04-30 19:20:00,2.878333333,1,2018-04-30 22:00:00,4,3.0,13,3.0,6.066666667,1,Q3,2.4849066497880004,1525125600
614,615,2018-04-30 22:15:00,13.0,bat,2018-04-30 22:08:00,2018-04-30 22:15:00,407,1,0,4,2018-04-30 19:20:00,2.928055556,1,2018-04-30 22:00:00,4,3.0,13,3.0,6.066666667,1,Q3,2.6390573296152584,1525125600
615,616,2018-04-30 22:40:00,32.0,rat,2018-04-30 22:34:00,2018-04-30 22:40:00,359,1,0,4,2018-04-30 19:20:00,3.343333333,1,2018-04-30 22:30:00,4,3.5,18,3.0,5.75,2,Q3,3.4965075614664802,1525127400
616,617,2018-04-30 23:07:00,36.0,pick,2018-04-30 23:07:00,2018-04-30 23:11:00,0,0,1,4,2018-04-30 19:20:00,3.786944444,1,2018-04-30 23:00:00,4,4.0,41,3.0,11.089999999999986,1,Q4,3.6109179126442243,1525129200
617,618,2018-04-30 23:29:00,148.50000000000136,Other,2018-04-30 23:19:00,2018-04-30 23:32:00,609,1,1,4,2018-04-30 19:20:00,4.1525,1,2018-04-30 23:00:00,4,4.0,41,3.0,11.089999999999986,1,Q4,5.00729639283075,1525129200
618,619,2018-04-30 23:29:00,4.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,616,1,0,4,2018-04-30 19:20:00,4.154444444,1,2018-04-30 23:00:00,4,4.0,41,3.0,11.089999999999986,1,Q4,1.6094379124341003,1525129200
619,620,2018-04-30 23:29:00,9.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,655,1,0,4,2018-04-30 19:20:00,4.165277778,1,2018-04-30 23:00:00,4,4.0,41,3.0,11.089999999999986,1,Q4,2.302585092994046,1525129200
620,621,2018-04-30 23:30:00,12.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,673,1,0,4,2018-04-30 19:20:00,4.170277778,1,2018-04-30 23:30:00,4,4.5,52,3.0,3.516666667,1,Q2,2.5649493574615367,1525131000
621,622,2018-04-30 23:30:00,11.0,Other,2018-04-30 23:19:00,2018-04-30 23:32:00,685,1,1,4,2018-04-30 19:20:00,4.173611111,1,2018-04-30 23:30:00,4,4.5,52,3.0,3.516666667,1,Q2,2.4849066497880004,1525131000
622,623,2018-04-30 23:31:00,2.0,fast,2018-04-30 23:19:00,2018-04-30 23:32:00,773,0,1,4,2018-04-30 19:20:00,4.198055556,1,2018-04-30 23:30:00,4,4.5,52,3.0,3.516666667,1,Q2,1.0986122886681098,1525131000
623,624,2018-04-09 22:12:00,0.052214843,Unknown,2018-04-09 22:10:00,2018-04-09 22:12:00,139,0,0,4,2018-04-09 19:05:00,3.127777778,1,2018-04-09 22:00:00,4,3.0,85,3.0,2.466666667,1,Q2,0.050897316848792,1523311200
624,625,2018-04-09 22:12:00,1.0,Unknown,2018-04-09 22:10:00,2018-04-09 22:12:00,129,0,0,4,2018-04-09 19:05:00,3.125,1,2018-04-09 22:00:00,4,3.0,85,3.0,2.466666667,1,Q2,0.6931471805599453,1523311200
625,626,2018-04-22 19:38:00,5.0,bat,2018-04-22 19:38:00,2018-04-22 19:42:00,9,1,0,4,2018-04-22 19:14:00,0.4025,1,2018-04-22 19:30:00,4,0.5,13,3.11143695,0.1,1,Q1,1.791759469228055,1524425400
626,627,2018-04-22 19:41:00,2.0,fast,2018-04-22 19:38:00,2018-04-22 19:42:00,203,0,1,4,2018-04-22 19:14:00,0.456388889,1,2018-04-22 19:30:00,4,0.5,13,3.11143695,0.1,1,Q1,1.0986122886681098,1524425400
627,628,2018-04-23 00:11:00,7.0,pick,2018-04-23 00:08:00,2018-04-23 00:12:00,161,0,1,4,2018-04-22 19:14:00,4.955,1,2018-04-23 00:00:00,4,5.0,73,2.0,0.0,0,Q1,2.0794415416798357,1524441600
628,629,2018-04-23 00:12:00,2.0,pick,2018-04-23 00:08:00,2018-04-23 00:12:00,238,0,1,4,2018-04-22 19:14:00,4.976388889,1,2018-04-23 00:00:00,4,5.0,73,2.0,0.0,0,Q1,1.0986122886681098,1524441600
629,630,2018-04-23 00:46:00,5.0,fast,2018-04-23 00:45:00,2018-04-23 00:50:00,64,0,1,4,2018-04-22 19:14:00,5.536388889,1,2018-04-23 00:30:00,4,5.5,61,1.943548387,9.266666667,2,Q3,1.791759469228055,1524443400
630,631,2018-04-23 00:48:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,174,0,1,4,2018-04-22 19:14:00,5.566944444,1,2018-04-23 00:30:00,4,5.5,61,1.943548387,9.266666667,2,Q3,1.6094379124341003,1524443400
631,632,2018-04-23 00:49:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,263,0,1,4,2018-04-22 19:14:00,5.591666667,1,2018-04-23 00:30:00,4,5.5,61,1.943548387,9.266666667,2,Q3,1.6094379124341003,1524443400
632,633,2018-04-23 00:49:00,16.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,276,0,1,4,2018-04-22 19:14:00,5.595277778,1,2018-04-23 00:30:00,4,5.5,61,1.943548387,9.266666667,2,Q3,2.833213344056216,1524443400
633,634,2018-04-23 01:08:00,1.0,fast,2018-04-23 01:07:00,2018-04-23 01:10:00,105,0,1,4,2018-04-22 19:14:00,5.916111111,1,2018-04-23 01:00:00,4,6.0,60,1.516666667,1.066666667,3,Q2,0.6931471805599453,1524445200
634,635,2018-04-23 01:10:00,2.0,fast,2018-04-23 01:07:00,2018-04-23 01:10:00,183,0,1,4,2018-04-22 19:14:00,5.937777778,1,2018-04-23 01:00:00,4,6.0,60,1.516666667,1.066666667,3,Q2,1.0986122886681098,1524445200
635,636,2018-04-23 01:41:00,3.0,pick,2018-04-23 01:41:00,2018-04-23 01:44:00,1,0,1,4,2018-04-22 19:14:00,6.456111111,1,2018-04-23 01:30:00,4,6.5,56,1.133333333,0.833333333,2,Q2,1.3862943611198906,1524447000
636,637,2018-04-23 00:47:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,161,0,1,4,2018-04-22 19:14:00,5.563333333,1,2018-04-23 00:30:00,4,5.5,61,1.943548387,9.266666667,2,Q3,1.6094379124341003,1524443400
637,638,2018-04-25 19:25:00,30.0,Other,2018-04-25 19:24:00,2018-04-25 19:32:00,57,1,1,4,2018-04-25 19:17:00,0.138611111,1,2018-04-25 19:00:00,4,0.0,7,4.0,7.716666667,1,Q3,3.4339872044851463,1524682800
638,639,2018-04-25 19:31:00,28.0,pick,2018-04-25 19:24:00,2018-04-25 19:32:00,433,0,1,4,2018-04-25 19:17:00,0.243055556,1,2018-04-25 19:30:00,4,0.5,20,3.92688172,0.0,0,Q1,3.367295829986474,1524684600
639,640,2018-04-23 19:51:00,2.0,Other,2018-04-23 19:51:00,2018-04-23 19:51:00,5,0,1,4,2018-04-23 19:15:00,0.605555556,1,2018-04-23 19:30:00,4,0.5,52,3.949388209,0.15,1,Q1,1.0986122886681098,1524511800
640,641,2018-04-24 03:57:00,27.0,Other,2018-04-24 03:51:00,2018-04-24 03:57:00,389,1,0,4,2018-04-23 19:15:00,8.714444444,1,2018-04-24 03:30:00,4,8.5,16,2.065609623,6.55,1,Q3,3.332204510175204,1524540600
641,642,2018-04-24 05:16:00,5.0,Unknown,2018-04-24 05:14:00,2018-04-24 05:19:00,72,0,0,4,2018-04-23 19:15:00,10.01916667,1,2018-04-24 05:00:00,4,10.0,3,2.0,4.9,1,Q2,1.791759469228055,1524546000
642,643,2018-04-20 19:22:00,1.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,254,0,1,4,2018-04-20 19:13:00,0.164722222,1,2018-04-20 19:00:00,4,0.0,20,3.555555556,7.35,1,Q3,0.6931471805599453,1524250800
643,644,2018-04-20 19:25:00,5.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,383,0,1,4,2018-04-20 19:13:00,0.200555556,1,2018-04-20 19:00:00,4,0.0,20,3.555555556,7.35,1,Q3,1.791759469228055,1524250800
644,645,2018-04-20 19:25:00,0.039481249,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,440,0,1,4,2018-04-20 19:13:00,0.216388889,1,2018-04-20 19:00:00,4,0.0,20,3.555555556,7.35,1,Q3,0.03872178967319675,1524250800
645,646,2018-04-20 21:06:00,118.0,rat_pick,2018-04-20 21:05:00,2018-04-20 21:11:00,73,1,1,4,2018-04-20 19:13:00,1.891666667,1,2018-04-20 21:00:00,4,2.0,25,3.0,11.089999999999986,3,Q4,4.77912349311153,1524258000
646,647,2018-04-20 21:11:00,37.0,rat,2018-04-20 21:05:00,2018-04-20 21:11:00,375,1,0,4,2018-04-20 19:13:00,1.975555556,1,2018-04-20 21:00:00,4,2.0,25,3.0,11.089999999999986,3,Q4,3.6375861597263857,1524258000
647,648,2018-04-20 21:21:00,109.0,rat,2018-04-20 21:20:00,2018-04-20 21:34:00,90,1,0,4,2018-04-20 19:13:00,2.141944444,1,2018-04-20 21:00:00,4,2.0,25,3.0,11.089999999999986,3,Q4,4.700480365792417,1524258000
648,649,2018-04-20 21:22:00,2.0,fast,2018-04-20 21:20:00,2018-04-20 21:34:00,139,0,1,4,2018-04-20 19:13:00,2.155555556,1,2018-04-20 21:00:00,4,2.0,25,3.0,11.089999999999986,3,Q4,1.0986122886681098,1524258000
649,650,2018-04-20 21:24:00,25.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,250,0,1,4,2018-04-20 19:13:00,2.186388889,1,2018-04-20 21:00:00,4,2.0,25,3.0,11.089999999999986,3,Q4,3.258096538021482,1524258000
650,651,2018-04-20 21:27:00,37.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,477,0,1,4,2018-04-20 19:13:00,2.249444444,1,2018-04-20 21:00:00,4,2.0,25,3.0,11.089999999999986,3,Q4,3.6375861597263857,1524258000
651,652,2018-04-20 21:59:00,2.0,pick,2018-04-20 21:59:00,2018-04-20 21:59:00,12,0,1,4,2018-04-20 19:13:00,2.772222222,1,2018-04-20 21:30:00,4,2.5,20,3.0,0.616666667,1,Q1,1.0986122886681098,1524259800
652,653,2018-04-21 00:49:00,1.0,pick,2018-04-21 00:49:00,2018-04-21 00:55:00,0,0,1,4,2018-04-20 19:13:00,5.601666667,1,2018-04-21 00:30:00,4,5.5,60,2.085094549,6.6,1,Q3,0.6931471805599453,1524270600
653,654,2018-04-21 00:50:00,28.0,bat_and_rat,2018-04-21 00:49:00,2018-04-21 00:55:00,107,1,0,4,2018-04-20 19:13:00,5.631388889,1,2018-04-21 00:30:00,4,5.5,60,2.085094549,6.6,1,Q3,3.367295829986474,1524270600
654,655,2018-04-21 00:54:00,2.0,bat_fight,2018-04-21 00:49:00,2018-04-21 00:55:00,349,1,0,4,2018-04-20 19:13:00,5.698611111,1,2018-04-21 00:30:00,4,5.5,60,2.085094549,6.6,1,Q3,1.0986122886681098,1524270600
655,656,2018-04-21 00:55:00,0.071239584,fast,2018-04-21 00:49:00,2018-04-21 00:55:00,383,0,1,4,2018-04-20 19:13:00,5.708055556,1,2018-04-21 00:30:00,4,5.5,60,2.085094549,6.6,1,Q3,0.06881646766204491,1524270600
656,657,2018-04-21 01:44:00,11.0,rat,2018-04-21 01:43:00,2018-04-21 01:45:00,25,1,0,4,2018-04-20 19:13:00,6.516666667,1,2018-04-21 01:30:00,4,6.5,56,2.0,11.089999999999986,3,Q4,2.4849066497880004,1524274200
657,658,2018-04-21 02:08:00,5.0,bat,2018-04-21 02:06:00,2018-04-21 02:18:00,121,1,0,4,2018-04-20 19:13:00,6.933055556,1,2018-04-21 02:00:00,4,7.0,69,2.0,11.089999999999986,2,Q4,1.791759469228055,1524276000
658,659,2018-04-21 02:09:00,0.033235649,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,150,0,1,4,2018-04-20 19:13:00,6.941111111,1,2018-04-21 02:00:00,4,7.0,69,2.0,11.089999999999986,2,Q4,0.03269528512863741,1524276000
659,660,2018-04-21 02:09:00,3.0,pick,2018-04-21 02:06:00,2018-04-21 02:18:00,172,0,1,4,2018-04-20 19:13:00,6.947222222,1,2018-04-21 02:00:00,4,7.0,69,2.0,11.089999999999986,2,Q4,1.3862943611198906,1524276000
