,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time
765,2018-05-21 00:49:00,1.0,Unknown,2018-05-21 00:48:00,2018-05-21 00:57:00,21,0,0,5,2018-05-20 19:34:00,5.253333333,1,2018-05-21 00:30:00
766,2018-05-21 00:53:00,34.0,Other,2018-05-21 00:48:00,2018-05-21 00:57:00,300,1,0,5,2018-05-20 19:34:00,5.330833333,1,2018-05-21 00:30:00
767,2018-05-21 02:54:00,7.0,Unknown,2018-05-21 02:49:00,2018-05-21 02:57:00,306,0,0,5,2018-05-20 19:34:00,7.348611111,1,2018-05-21 02:30:00
768,2018-05-17 03:26:00,14.0,rat,2018-05-17 03:24:00,2018-05-17 03:26:00,111,1,0,5,2018-05-16 19:31:00,7.918055556,1,2018-05-17 03:00:00
769,2018-05-01 00:06:00,36.0,bat_and_rat,2018-05-01 00:06:00,2018-05-01 00:09:00,0,1,0,5,2018-04-30 19:20:00,4.769444444,1,2018-05-01 00:00:00
770,2018-05-01 00:06:00,4.0,fast,2018-05-01 00:06:00,2018-05-01 00:09:00,16,0,1,5,2018-04-30 19:20:00,4.773888889,1,2018-05-01 00:00:00
771,2018-05-01 00:06:00,19.0,bat_fight,2018-05-01 00:06:00,2018-05-01 00:09:00,41,1,0,5,2018-04-30 19:20:00,4.780833333,1,2018-05-01 00:00:00
772,2018-05-01 00:07:00,4.0,bat_fight,2018-05-01 00:06:00,2018-05-01 00:09:00,50,1,0,5,2018-04-30 19:20:00,4.783333333,1,2018-05-01 00:00:00
773,2018-05-01 00:08:00,14.0,rat,2018-05-01 00:06:00,2018-05-01 00:09:00,134,1,0,5,2018-04-30 19:20:00,4.806666667,1,2018-05-01 00:00:00
774,2018-05-01 00:09:00,29.0,bat_fight,2018-05-01 00:06:00,2018-05-01 00:09:00,195,1,0,5,2018-04-30 19:20:00,4.823611111,1,2018-05-01 00:00:00
775,2018-05-01 00:29:00,0.095162728,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,11,0,1,5,2018-04-30 19:20:00,5.150555556,1,2018-05-01 00:00:00
776,2018-05-01 00:32:00,64.40000000000009,Other,2018-05-01 00:28:00,2018-05-01 00:44:00,199,1,1,5,2018-04-30 19:20:00,5.202777778,1,2018-05-01 00:30:00
777,2018-05-01 00:32:00,3.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,241,0,1,5,2018-04-30 19:20:00,5.214444444,1,2018-05-01 00:30:00
778,2018-05-01 00:33:00,0.042360901,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,250,0,1,5,2018-04-30 19:20:00,5.216944444,1,2018-05-01 00:30:00
779,2018-05-01 00:33:00,2.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,271,0,1,5,2018-04-30 19:20:00,5.222777778,1,2018-05-01 00:30:00
780,2018-05-01 00:33:00,3.0,bat,2018-05-01 00:28:00,2018-05-01 00:44:00,276,1,0,5,2018-04-30 19:20:00,5.224166667,1,2018-05-01 00:30:00
781,2018-05-01 00:33:00,2.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,304,0,1,5,2018-04-30 19:20:00,5.231944444,1,2018-05-01 00:30:00
782,2018-05-01 00:34:00,8.0,bat_and_rat,2018-05-01 00:28:00,2018-05-01 00:44:00,352,1,0,5,2018-04-30 19:20:00,5.245277778,1,2018-05-01 00:30:00
783,2018-05-01 00:37:00,64.40000000000009,bat_and_rat,2018-05-01 00:28:00,2018-05-01 00:44:00,515,1,0,5,2018-04-30 19:20:00,5.290555556,1,2018-05-01 00:30:00
784,2018-05-01 00:39:00,4.0,bat,2018-05-01 00:28:00,2018-05-01 00:44:00,649,1,0,5,2018-04-30 19:20:00,5.327777778,1,2018-05-01 00:30:00
785,2018-05-01 00:41:00,30.0,rat,2018-05-01 00:28:00,2018-05-01 00:44:00,733,1,0,5,2018-04-30 19:20:00,5.351111111,1,2018-05-01 00:30:00
786,2018-05-01 00:42:00,18.0,rat,2018-05-01 00:28:00,2018-05-01 00:44:00,819,1,0,5,2018-04-30 19:20:00,5.375,1,2018-05-01 00:30:00
787,2018-05-01 00:43:00,2.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,889,0,1,5,2018-04-30 19:20:00,5.394444444,1,2018-05-01 00:30:00
788,2018-05-01 00:44:00,8.0,bat_fight,2018-05-01 00:28:00,2018-05-01 00:44:00,932,1,0,5,2018-04-30 19:20:00,5.406388889,1,2018-05-01 00:30:00
789,2018-05-01 00:44:00,52.0,bat_fight,2018-05-01 00:28:00,2018-05-01 00:44:00,938,1,0,5,2018-04-30 19:20:00,5.408055556,1,2018-05-01 00:30:00
790,2018-05-01 02:33:00,2.0,fast,2018-05-01 02:33:00,2018-05-01 02:37:00,1,0,1,5,2018-04-30 19:20:00,7.231111111,1,2018-05-01 02:30:00
791,2018-05-01 03:31:00,4.0,pick,2018-05-01 03:24:00,2018-05-01 03:33:00,386,0,1,5,2018-04-30 19:20:00,8.188055556,1,2018-05-01 03:30:00
792,2018-05-01 03:56:00,7.0,rat,2018-05-01 03:52:00,2018-05-01 03:59:00,257,1,0,5,2018-04-30 19:20:00,8.608611111,1,2018-05-01 03:30:00
793,2018-05-01 03:57:00,4.0,fast,2018-05-01 03:52:00,2018-05-01 03:59:00,295,0,1,5,2018-04-30 19:20:00,8.619166667,1,2018-05-01 03:30:00
794,2018-05-01 05:42:00,19.0,Other,2018-05-01 05:40:00,2018-05-01 05:43:00,125,1,1,5,2018-04-30 19:20:00,10.37722222,1,2018-05-01 05:30:00
795,2018-05-01 00:07:00,1.0,rat,2018-05-01 00:06:00,2018-05-01 00:09:00,62,1,0,5,2018-04-30 19:20:00,4.786666667,1,2018-05-01 00:00:00
796,2018-05-01 00:09:00,5.0,pick,2018-05-01 00:06:00,2018-05-01 00:09:00,210,0,1,5,2018-04-30 19:20:00,4.827777778,1,2018-05-01 00:00:00
797,2018-05-01 00:31:00,2.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,177,0,1,5,2018-04-30 19:20:00,5.196666667,1,2018-05-01 00:30:00
798,2018-05-01 00:35:00,13.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,377,0,1,5,2018-04-30 19:20:00,5.252222222,1,2018-05-01 00:30:00
799,2018-05-01 00:36:00,61.0,rat,2018-05-01 00:28:00,2018-05-01 00:44:00,458,1,0,5,2018-04-30 19:20:00,5.274722222,1,2018-05-01 00:30:00
800,2018-05-01 00:44:00,1.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,915,0,1,5,2018-04-30 19:20:00,5.401666667,1,2018-05-01 00:30:00
801,2018-05-01 00:44:00,40.0,Other,2018-05-01 00:28:00,2018-05-01 00:44:00,918,1,0,5,2018-04-30 19:20:00,5.4025,1,2018-05-01 00:30:00
802,2018-05-13 22:40:00,8.0,rat_pick,2018-05-13 22:38:00,2018-05-13 22:40:00,118,1,1,5,2018-05-13 19:29:00,3.194166667,1,2018-05-13 22:30:00
803,2018-05-14 00:10:00,64.40000000000009,Other,2018-05-14 00:10:00,2018-05-14 00:31:00,43,0,0,5,2018-05-13 19:29:00,4.696111111,1,2018-05-14 00:00:00
804,2018-05-14 01:24:00,26.0,bat,2018-05-14 01:16:00,2018-05-14 01:30:00,482,1,0,5,2018-05-13 19:29:00,5.929166667,1,2018-05-14 01:00:00
805,2018-05-14 05:42:00,4.0,bat,2018-05-14 05:41:00,2018-05-14 05:43:00,11,1,0,5,2018-05-13 19:29:00,10.21861111,1,2018-05-14 05:30:00
806,2018-05-14 03:36:00,14.0,fast,2018-05-14 03:34:00,2018-05-14 03:45:00,140,0,1,5,2018-05-13 19:29:00,8.131944444,1,2018-05-14 03:30:00
807,2018-05-02 19:20:00,6.0,Other,2018-05-02 19:15:00,2018-05-02 19:26:00,260,1,1,5,2018-05-02 19:21:00,-0.015277778,1,2018-05-02 19:00:00
808,2018-05-02 19:52:00,3.0,rat,2018-05-02 19:52:00,2018-05-02 19:55:00,9,1,0,5,2018-05-02 19:21:00,0.530555556,1,2018-05-02 19:30:00
809,2018-05-02 19:53:00,1.0,rat,2018-05-02 19:52:00,2018-05-02 19:55:00,51,1,0,5,2018-05-02 19:21:00,0.542222222,1,2018-05-02 19:30:00
810,2018-05-02 19:55:00,1.0,rat,2018-05-02 19:52:00,2018-05-02 19:55:00,146,1,0,5,2018-05-02 19:21:00,0.568611111,1,2018-05-02 19:30:00
811,2018-05-02 21:01:00,18.0,pick,2018-05-02 20:59:00,2018-05-02 21:06:00,89,0,1,5,2018-05-02 19:21:00,1.670555556,1,2018-05-02 21:00:00
812,2018-05-02 21:01:00,1.0,rat,2018-05-02 20:59:00,2018-05-02 21:06:00,124,1,0,5,2018-05-02 19:21:00,1.680277778,1,2018-05-02 21:00:00
813,2018-05-02 21:05:00,4.0,rat,2018-05-02 20:59:00,2018-05-02 21:06:00,317,1,0,5,2018-05-02 19:21:00,1.733888889,1,2018-05-02 21:00:00
814,2018-05-02 22:00:00,29.0,pick,2018-05-02 21:54:00,2018-05-02 22:01:00,348,0,1,5,2018-05-02 19:21:00,2.652222222,1,2018-05-02 22:00:00
815,2018-05-02 22:56:00,1.0,fast,2018-05-02 22:51:00,2018-05-02 22:57:00,293,0,1,5,2018-05-02 19:21:00,3.592777778,1,2018-05-02 22:30:00
816,2018-05-02 23:13:00,16.0,rat_pick,2018-05-02 23:13:00,2018-05-02 23:20:00,5,1,1,5,2018-05-02 19:21:00,3.868611111,1,2018-05-02 23:00:00
817,2018-05-02 23:20:00,2.0,Other,2018-05-02 23:13:00,2018-05-02 23:20:00,448,0,0,5,2018-05-02 19:21:00,3.991666667,1,2018-05-02 23:00:00
818,2018-05-02 23:20:00,1.0,fast,2018-05-02 23:13:00,2018-05-02 23:20:00,451,0,1,5,2018-05-02 19:21:00,3.9925,1,2018-05-02 23:00:00
819,2018-05-02 23:59:00,56.0,pick,2018-05-02 23:53:00,2018-05-03 00:02:00,379,0,1,5,2018-05-02 19:21:00,4.643055556,1,2018-05-02 23:30:00
820,2018-05-03 03:29:00,13.0,rat,2018-05-03 03:21:00,2018-05-03 03:33:00,453,1,0,5,2018-05-02 19:21:00,8.133333333,1,2018-05-03 03:00:00
821,2018-05-03 03:30:00,1.0,rat_and_bat,2018-05-03 03:21:00,2018-05-03 03:33:00,566,1,0,5,2018-05-02 19:21:00,8.164722222,1,2018-05-03 03:30:00
822,2018-05-03 03:31:00,1.0,fast,2018-05-03 03:21:00,2018-05-03 03:33:00,625,0,1,5,2018-05-02 19:21:00,8.181111111,1,2018-05-03 03:30:00
823,2018-05-03 03:51:00,20.0,rat,2018-05-03 03:48:00,2018-05-03 03:53:00,137,1,0,5,2018-05-02 19:21:00,8.500833333,1,2018-05-03 03:30:00
824,2018-05-05 21:59:00,14.0,rat,2018-05-05 21:55:00,2018-05-05 22:09:00,264,1,0,5,2018-05-05 19:24:00,2.595833333,1,2018-05-05 21:30:00
825,2018-05-05 22:49:00,15.0,rat,2018-05-05 22:48:00,2018-05-05 22:49:00,90,1,0,5,2018-05-05 19:24:00,3.425555556,1,2018-05-05 22:30:00
826,2018-05-05 22:55:00,23.0,rat,2018-05-05 22:54:00,2018-05-05 23:00:00,44,1,0,5,2018-05-05 19:24:00,3.522777778,1,2018-05-05 22:30:00
827,2018-05-05 23:26:00,1.0,fast,2018-05-05 23:25:00,2018-05-05 23:26:00,62,0,1,5,2018-05-05 19:24:00,4.048888889,1,2018-05-05 23:00:00
828,2018-05-06 01:58:00,1.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,116,1,0,5,2018-05-05 19:24:00,6.581111111,1,2018-05-06 01:30:00
829,2018-05-06 01:58:00,3.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,118,1,0,5,2018-05-05 19:24:00,6.581666667,1,2018-05-06 01:30:00
830,2018-05-06 02:00:00,16.0,bat_fight,2018-05-06 01:56:00,2018-05-06 02:10:00,202,1,0,5,2018-05-05 19:24:00,6.605,1,2018-05-06 02:00:00
831,2018-05-06 02:00:00,27.0,Other,2018-05-06 01:56:00,2018-05-06 02:10:00,210,1,0,5,2018-05-05 19:24:00,6.607222222,1,2018-05-06 02:00:00
832,2018-05-06 02:01:00,0.092315438,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,270,1,0,5,2018-05-05 19:24:00,6.623888889,1,2018-05-06 02:00:00
833,2018-05-06 02:07:00,16.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,657,1,0,5,2018-05-05 19:24:00,6.731388889,1,2018-05-06 02:00:00
834,2018-05-06 02:09:00,5.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,783,1,0,5,2018-05-05 19:24:00,6.766388889,1,2018-05-06 02:00:00
835,2018-05-06 03:16:00,12.0,pick_bat,2018-05-06 03:10:00,2018-05-06 03:16:00,377,1,1,5,2018-05-05 19:24:00,7.871944444,1,2018-05-06 03:00:00
836,2018-05-06 03:39:00,1.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,536,0,1,5,2018-05-05 19:24:00,8.258055556,1,2018-05-06 03:30:00
837,2018-05-06 03:39:00,1.0,rat,2018-05-06 03:30:00,2018-05-06 03:46:00,557,1,0,5,2018-05-05 19:24:00,8.263888889,1,2018-05-06 03:30:00
838,2018-05-06 03:40:00,2.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,581,0,1,5,2018-05-05 19:24:00,8.270555556,1,2018-05-06 03:30:00
839,2018-05-06 03:42:00,12.0,rat,2018-05-06 03:30:00,2018-05-06 03:46:00,721,1,0,5,2018-05-05 19:24:00,8.309444444,1,2018-05-06 03:30:00
840,2018-05-06 03:42:00,1.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,733,0,1,5,2018-05-05 19:24:00,8.312777778,1,2018-05-06 03:30:00
841,2018-05-06 03:42:00,3.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,737,0,1,5,2018-05-05 19:24:00,8.313888889,1,2018-05-06 03:30:00
842,2018-05-06 03:43:00,50.0,rat_pick,2018-05-06 03:30:00,2018-05-06 03:46:00,802,1,1,5,2018-05-05 19:24:00,8.331944444,1,2018-05-06 03:30:00
843,2018-05-06 03:46:00,1.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,935,0,1,5,2018-05-05 19:24:00,8.368888889,1,2018-05-06 03:30:00
844,2018-05-06 04:32:00,37.0,Other,2018-05-06 04:29:00,2018-05-06 04:32:00,188,1,0,5,2018-05-05 19:24:00,9.138611111,1,2018-05-06 04:30:00
845,2018-05-06 05:07:00,1.0,fast,2018-05-06 04:54:00,2018-05-06 05:11:00,737,0,1,5,2018-05-05 19:24:00,9.717222222,1,2018-05-06 05:00:00
846,2018-05-06 05:07:00,5.0,rat,2018-05-06 04:54:00,2018-05-06 05:11:00,756,1,0,5,2018-05-05 19:24:00,9.7225,1,2018-05-06 05:00:00
847,2018-05-06 05:08:00,8.0,pick,2018-05-06 04:54:00,2018-05-06 05:11:00,808,0,1,5,2018-05-05 19:24:00,9.736944444,1,2018-05-06 05:00:00
848,2018-05-06 05:28:00,19.0,rat,2018-05-06 05:26:00,2018-05-06 05:28:00,91,1,0,5,2018-05-05 19:24:00,10.07083333,1,2018-05-06 05:00:00
849,2018-05-05 22:09:00,0.060691217,Unknown,2018-05-05 21:55:00,2018-05-05 22:09:00,862,0,0,5,2018-05-05 19:24:00,2.761944444,1,2018-05-05 22:00:00
850,2018-05-06 03:42:00,0.0892831,Unknown,2018-05-06 03:30:00,2018-05-06 03:46:00,729,0,0,5,2018-05-05 19:24:00,8.311666667,1,2018-05-06 03:30:00
851,2018-05-06 05:08:00,11.0,Unknown,2018-05-06 04:54:00,2018-05-06 05:11:00,845,0,0,5,2018-05-05 19:24:00,9.747222222,1,2018-05-06 05:00:00
852,2018-05-06 05:09:00,18.0,Unknown,2018-05-06 04:54:00,2018-05-06 05:11:00,861,0,0,5,2018-05-05 19:24:00,9.751666667,1,2018-05-06 05:00:00
853,2018-05-06 05:09:00,6.0,Unknown,2018-05-06 04:54:00,2018-05-06 05:11:00,882,0,0,5,2018-05-05 19:24:00,9.7575,1,2018-05-06 05:00:00
854,2018-05-04 20:25:00,6.0,rat,2018-05-04 20:24:00,2018-05-04 20:25:00,54,1,0,5,2018-05-04 19:23:00,1.044166667,1,2018-05-04 20:00:00
855,2018-05-04 20:44:00,10.0,pick,2018-05-04 20:39:00,2018-05-04 21:04:00,275,0,1,5,2018-05-04 19:23:00,1.353055556,1,2018-05-04 20:30:00
856,2018-05-04 20:50:00,17.0,Other,2018-05-04 20:39:00,2018-05-04 21:04:00,645,1,1,5,2018-05-04 19:23:00,1.455833333,1,2018-05-04 20:30:00
857,2018-05-04 22:26:00,33.0,rat_pick,2018-05-04 22:24:00,2018-05-04 22:26:00,131,1,1,5,2018-05-04 19:23:00,3.060555556,1,2018-05-04 22:00:00
858,2018-05-04 22:33:00,8.0,pick,2018-05-04 22:32:00,2018-05-04 22:34:00,28,0,1,5,2018-05-04 19:23:00,3.172777778,1,2018-05-04 22:30:00
859,2018-05-04 22:33:00,1.0,fast,2018-05-04 22:32:00,2018-05-04 22:34:00,43,0,1,5,2018-05-04 19:23:00,3.176944444,1,2018-05-04 22:30:00
860,2018-05-04 23:36:00,16.0,rat,2018-05-04 23:33:00,2018-05-04 23:36:00,167,1,0,5,2018-05-04 19:23:00,4.226111111,1,2018-05-04 23:30:00
861,2018-05-05 00:43:00,64.40000000000009,pick,2018-05-05 00:41:00,2018-05-05 00:43:00,107,0,1,5,2018-05-04 19:23:00,5.337222222,1,2018-05-05 00:30:00
862,2018-05-05 01:02:00,14.0,rat,2018-05-05 00:50:00,2018-05-05 01:11:00,695,1,0,5,2018-05-04 19:23:00,5.658888889,1,2018-05-05 01:00:00
863,2018-05-05 01:03:00,19.0,pick,2018-05-05 00:50:00,2018-05-05 01:11:00,766,0,1,5,2018-05-04 19:23:00,5.678611111,1,2018-05-05 01:00:00
864,2018-05-05 02:02:00,2.0,fast,2018-05-05 02:02:00,2018-05-05 02:07:00,13,0,1,5,2018-05-04 19:23:00,6.658055556,1,2018-05-05 02:00:00
865,2018-05-05 02:05:00,46.0,rat_pick,2018-05-05 02:02:00,2018-05-05 02:07:00,172,1,1,5,2018-05-04 19:23:00,6.702222222,1,2018-05-05 02:00:00
866,2018-05-05 02:06:00,2.0,fast,2018-05-05 02:02:00,2018-05-05 02:07:00,233,0,1,5,2018-05-04 19:23:00,6.719166667,1,2018-05-05 02:00:00
867,2018-05-05 02:46:00,1.0,fast,2018-05-05 02:45:00,2018-05-05 02:47:00,81,0,1,5,2018-05-04 19:23:00,7.392222222,1,2018-05-05 02:30:00
868,2018-05-05 03:25:00,1.0,rat,2018-05-05 03:22:00,2018-05-05 03:29:00,179,1,0,5,2018-05-04 19:23:00,8.043888889,1,2018-05-05 03:00:00
869,2018-05-05 03:26:00,18.0,rat,2018-05-05 03:22:00,2018-05-05 03:29:00,237,1,0,5,2018-05-04 19:23:00,8.06,1,2018-05-05 03:00:00
870,2018-05-05 03:49:00,35.0,pick,2018-05-05 03:47:00,2018-05-05 03:49:00,117,0,1,5,2018-05-04 19:23:00,8.441944444,1,2018-05-05 03:30:00
871,2018-05-05 04:40:00,38.0,rat,2018-05-05 04:31:00,2018-05-05 04:49:00,537,1,0,5,2018-05-04 19:23:00,9.289166667,1,2018-05-05 04:30:00
872,2018-05-03 19:11:00,1.0,rat,2018-05-03 18:58:00,2018-05-03 19:25:00,790,1,0,5,2018-05-03 19:22:00,-0.1675,1,2018-05-03 19:00:00
873,2018-05-03 19:12:00,39.0,rat_pick,2018-05-03 18:58:00,2018-05-03 19:25:00,844,1,1,5,2018-05-03 19:22:00,-0.1525,1,2018-05-03 19:00:00
874,2018-05-03 19:14:00,4.0,rat,2018-05-03 18:58:00,2018-05-03 19:25:00,930,1,0,5,2018-05-03 19:22:00,-0.128611111,1,2018-05-03 19:00:00
875,2018-05-03 20:18:00,2.0,Other,2018-05-03 20:18:00,2018-05-03 20:18:00,43,1,0,5,2018-05-03 19:22:00,0.949166667,1,2018-05-03 20:00:00
876,2018-05-03 20:58:00,0.042337019,rat,2018-05-03 20:57:00,2018-05-03 21:07:00,40,1,0,5,2018-05-03 19:22:00,1.61,1,2018-05-03 20:30:00
877,2018-05-03 21:53:00,23.0,Other,2018-05-03 21:50:00,2018-05-03 21:54:00,199,0,0,5,2018-05-03 19:22:00,2.527777778,1,2018-05-03 21:30:00
878,2018-05-03 23:49:00,22.0,Other,2018-05-03 23:46:00,2018-05-03 23:52:00,200,1,1,5,2018-05-03 19:22:00,4.460277778,1,2018-05-03 23:30:00
879,2018-05-03 23:50:00,29.0,bat,2018-05-03 23:46:00,2018-05-03 23:52:00,260,1,0,5,2018-05-03 19:22:00,4.476944444,1,2018-05-03 23:30:00
880,2018-05-03 23:51:00,28.0,pick,2018-05-03 23:46:00,2018-05-03 23:52:00,326,0,1,5,2018-05-03 19:22:00,4.495277778,1,2018-05-03 23:30:00
881,2018-05-04 00:12:00,5.0,rat,2018-05-04 00:09:00,2018-05-04 00:30:00,153,1,0,5,2018-05-03 19:22:00,4.833888889,1,2018-05-04 00:00:00
882,2018-05-04 00:22:00,18.0,rat,2018-05-04 00:09:00,2018-05-04 00:30:00,764,1,0,5,2018-05-03 19:22:00,5.003611111,1,2018-05-04 00:00:00
883,2018-05-04 00:22:00,20.0,rat,2018-05-04 00:09:00,2018-05-04 00:30:00,774,1,0,5,2018-05-03 19:22:00,5.006388889,1,2018-05-04 00:00:00
884,2018-05-04 01:57:00,0.018395555,rat,2018-05-04 01:57:00,2018-05-04 02:07:00,9,1,0,5,2018-05-03 19:22:00,6.598055556,1,2018-05-04 01:30:00
885,2018-05-04 02:04:00,4.0,fast,2018-05-04 01:57:00,2018-05-04 02:07:00,385,0,1,5,2018-05-03 19:22:00,6.7025,1,2018-05-04 02:00:00
886,2018-05-04 02:06:00,11.0,bat,2018-05-04 01:57:00,2018-05-04 02:07:00,505,1,0,5,2018-05-03 19:22:00,6.735833333,1,2018-05-04 02:00:00
887,2018-05-04 02:06:00,4.0,fast,2018-05-04 01:57:00,2018-05-04 02:07:00,519,0,1,5,2018-05-03 19:22:00,6.739722222,1,2018-05-04 02:00:00
888,2018-05-04 02:06:00,10.0,pick,2018-05-04 01:57:00,2018-05-04 02:07:00,555,0,1,5,2018-05-03 19:22:00,6.749722222,1,2018-05-04 02:00:00
889,2018-05-04 02:57:00,36.0,bat_fight,2018-05-04 02:55:00,2018-05-04 03:14:00,106,1,0,5,2018-05-03 19:22:00,7.594722222,1,2018-05-04 02:30:00
890,2018-05-04 02:58:00,10.0,bat_fight,2018-05-04 02:55:00,2018-05-04 03:14:00,142,1,0,5,2018-05-03 19:22:00,7.604722222,1,2018-05-04 02:30:00
891,2018-05-04 02:58:00,64.40000000000009,Other,2018-05-04 02:55:00,2018-05-04 03:14:00,157,1,1,5,2018-05-03 19:22:00,7.608888889,1,2018-05-04 02:30:00
892,2018-05-04 02:58:00,1.0,fast,2018-05-04 02:55:00,2018-05-04 03:14:00,164,0,1,5,2018-05-03 19:22:00,7.610833333,1,2018-05-04 02:30:00
893,2018-05-04 03:00:00,5.0,pick,2018-05-04 02:55:00,2018-05-04 03:14:00,248,0,1,5,2018-05-03 19:22:00,7.634166667,1,2018-05-04 03:00:00
894,2018-05-04 03:02:00,64.40000000000009,Other,2018-05-04 02:55:00,2018-05-04 03:14:00,395,1,1,5,2018-05-03 19:22:00,7.675,1,2018-05-04 03:00:00
895,2018-05-04 03:03:00,45.0,rat,2018-05-04 02:55:00,2018-05-04 03:14:00,484,1,0,5,2018-05-03 19:22:00,7.699722222,1,2018-05-04 03:00:00
896,2018-05-04 03:05:00,0.062233499,fast,2018-05-04 02:55:00,2018-05-04 03:14:00,547,0,1,5,2018-05-03 19:22:00,7.717222222,1,2018-05-04 03:00:00
897,2018-05-04 03:05:00,6.0,pick_bat,2018-05-04 02:55:00,2018-05-04 03:14:00,593,1,1,5,2018-05-03 19:22:00,7.73,1,2018-05-04 03:00:00
898,2018-05-04 03:06:00,8.0,pick,2018-05-04 02:55:00,2018-05-04 03:14:00,620,0,1,5,2018-05-03 19:22:00,7.7375,1,2018-05-04 03:00:00
899,2018-05-04 03:06:00,5.0,rat,2018-05-04 02:55:00,2018-05-04 03:14:00,636,1,0,5,2018-05-03 19:22:00,7.741944444,1,2018-05-04 03:00:00
900,2018-05-04 03:09:00,8.0,rat,2018-05-04 02:55:00,2018-05-04 03:14:00,810,1,0,5,2018-05-03 19:22:00,7.790277778,1,2018-05-04 03:00:00
901,2018-05-04 03:20:00,4.0,rat,2018-05-04 03:20:00,2018-05-04 03:21:00,23,1,0,5,2018-05-03 19:22:00,7.981388889,1,2018-05-04 03:00:00
902,2018-05-04 04:18:00,2.0,rat,2018-05-04 04:14:00,2018-05-04 04:30:00,224,1,0,5,2018-05-03 19:22:00,8.933333333,1,2018-05-04 04:00:00
903,2018-05-04 04:18:00,1.0,fast,2018-05-04 04:14:00,2018-05-04 04:30:00,275,0,1,5,2018-05-03 19:22:00,8.9475,1,2018-05-04 04:00:00
904,2018-05-04 04:19:00,22.0,pick,2018-05-04 04:14:00,2018-05-04 04:30:00,310,0,1,5,2018-05-03 19:22:00,8.957222222,1,2018-05-04 04:00:00
905,2018-05-03 23:51:00,2.0,fast,2018-05-03 23:46:00,2018-05-03 23:52:00,339,0,1,5,2018-05-03 19:22:00,4.498888889,1,2018-05-03 23:30:00
906,2018-05-04 05:39:00,64.40000000000009,Other,2018-05-04 05:37:00,2018-05-04 06:10:00,143,1,1,5,2018-05-03 19:22:00,10.2975,1,2018-05-04 05:30:00
